pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-002277,12.971935,77.585906,F-07-01,D-0033,,,LT-8m-PCC,W-80,560078,KSPDB-SD07-D-0033-2277
P-002278,12.972075,77.585939,F-07-01,D-0033,,,LT-8m-Steel,W-17,560078,KSPDB-SD07-D-0033-2278
P-002279,12.971768,77.585952,F-07-01,D-0033,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0033-2279
P-002280,12.971896,77.585677,F-07-01,D-0033,,,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0033-2280
P-002281,12.972092,77.585743,F-07-01,D-0033,,,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0033-2281
P-002282,12.971911,77.586072,F-07-01,D-0033,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0033-2282
P-002283,12.971952,77.585804,F-07-01,D-0033,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0033-2283
P-002284,12.971944,77.586179,F-07-01,D-0033,,,LT-8m-PCC,W-19,560078,
P-002285,12.971743,77.585678,F-07-01,D-0033,,,LT-9m-PCC,W-37,560078,KSPDB-SD07-D-0033-2285
P-002286,12.971836,77.585969,F-07-01,D-0033,,,LT-8m-Steel,W-23,560078,KSPDB-SD07-D-0033-2286
P-002287,12.971836,77.586186,F-07-01,D-0033,,,LT-9m-PCC,W-57,560078,KSPDB-SD07-D-0033-2287
P-002288,12.97203,77.586052,F-07-01,D-0033,,,LT-8m-Steel,W-23,560078,
P-002289,12.971815,77.586126,F-07-01,D-0033,,,LT-8m-Steel,W-82,560078,KSPDB-SD07-D-0033-2289
P-002290,12.971745,77.585905,F-07-01,D-0033,,,LT-8m-Steel,W-56,560078,KSPDB-SD07-D-0033-2290
P-002291,12.972012,77.586131,F-07-01,D-0033,,,LT-9m-PCC,W-36,560078,KSPDB-SD07-D-0033-2291
P-002292,12.971732,77.586111,F-07-01,D-0033,,,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0033-2292
P-002293,12.971791,77.586016,F-07-01,D-0033,,,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0033-2293
P-002294,12.971963,77.586053,F-07-01,D-0033,,,LT-9m-PCC,W-77,560078,KSPDB-SD07-D-0033-2294
P-002295,12.971645,77.586149,F-07-01,D-0033,,,LT-8m-Steel,W-95,560078,KSPDB-SD07-D-0033-2295
P-002296,12.97185,77.585939,F-07-01,D-0033,,,LT-8m-PCC,W-18,560078,
P-002297,12.971858,77.585748,F-07-01,D-0033,,,LT-8m-Steel,W-71,560078,
P-002298,12.971759,77.586309,F-07-01,D-0033,,,LT-9m-PCC,W-15,560078,KSPDB-SD07-D-0033-2298
P-002299,12.971505,77.586324,F-07-01,D-0033,,,LT-8m-Steel,W-84,560078,KSPDB-SD07-D-0033-2299
P-002300,12.971877,77.586105,F-07-01,D-0033,,,LT-8m-Steel,W-99,560078,KSPDB-SD07-D-0033-2300
P-002301,12.971592,77.586286,F-07-01,D-0033,,,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0033-2301
P-002302,12.971519,77.586341,F-07-01,D-0033,,,LT-8m-PCC,W-68,560078,KSPDB-SD07-D-0033-2302
P-002303,12.971815,77.586089,F-07-01,D-0033,,,LT-9m-PCC,W-86,560078,
P-002304,12.971731,77.586091,F-07-01,D-0033,,,LT-8m-PCC,W-94,560078,KSPDB-SD07-D-0033-2304
P-002305,12.971679,77.586251,F-07-01,D-0033,,,LT-8m-PCC,W-34,560078,KSPDB-SD07-D-0033-2305
P-002306,12.971641,77.586498,F-07-01,D-0033,,,LT-8m-Steel,W-72,560078,KSPDB-SD07-D-0033-2306
P-002307,12.971625,77.586617,F-07-01,D-0033,,,LT-9m-PCC,W-43,560078,KSPDB-SD07-D-0033-2307
P-002308,12.971997,77.586012,F-07-01,D-0033,,,LT-9m-PCC,W-38,560078,
P-002309,12.97176,77.586123,F-07-01,D-0033,,,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0033-2309
P-002310,12.972009,77.586023,F-07-01,D-0033,,,LT-9m-PCC,W-35,560078,KSPDB-SD07-D-0033-2310
P-002311,12.971664,77.5865,F-07-01,D-0033,,,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0033-2311
P-002312,12.971504,77.586813,F-07-01,D-0033,,,LT-9m-PCC,W-78,560078,KSPDB-SD07-D-0033-2312
P-002313,12.97147,77.586748,F-07-01,D-0033,,,LT-9m-PCC,W-33,560078,KSPDB-SD07-D-0033-2313
P-002314,12.972041,77.585891,F-07-01,D-0033,,,LT-8m-PCC,W-52,560078,KSPDB-SD07-D-0033-2314
P-002315,12.971561,77.586319,F-07-01,D-0033,,,LT-8m-PCC,W-13,560078,KSPDB-SD07-D-0033-2315
P-002316,12.971365,77.586199,F-07-01,D-0033,,,LT-8m-PCC,W-98,560078,KSPDB-SD07-D-0033-2316
P-002317,12.971522,77.586926,F-07-01,D-0033,,,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0033-2317
P-002318,12.971482,77.586844,F-07-01,D-0033,,,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0033-2318
P-002319,12.971877,77.585928,F-07-01,D-0033,,,LT-8m-Steel,W-40,560078,KSPDB-SD07-D-0033-2319
P-002320,12.971553,77.586209,F-07-01,D-0033,,,LT-8m-Steel,W-30,560078,KSPDB-SD07-D-0033-2320
P-002321,12.971372,77.586157,F-07-01,D-0033,,,LT-9m-PCC,W-96,560078,KSPDB-SD07-D-0033-2321
P-002322,12.971503,77.586034,F-07-01,D-0033,,,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0033-2322
P-002323,12.971502,77.58626,F-07-01,D-0033,,,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0033-2323
P-002324,12.971691,77.586226,F-07-01,D-0033,,,LT-8m-PCC,W-51,560078,KSPDB-SD07-D-0033-2324
P-002325,12.971501,77.586286,F-07-01,D-0033,,,LT-9m-PCC,W-89,560078,
P-002326,12.97146,77.586079,F-07-01,D-0033,,,LT-9m-PCC,W-38,560078,KSPDB-SD07-D-0033-2326
P-002327,12.971541,77.586093,F-07-01,D-0033,,,LT-8m-PCC,W-94,560078,KSPDB-SD07-D-0033-2327
P-002328,12.971328,77.586108,F-07-01,D-0033,,,LT-9m-PCC,W-28,,KSPDB-SD07-D-0033-2328
P-002329,12.971387,77.586095,F-07-01,D-0033,,,LT-8m-PCC,W-75,560078,
P-002330,12.971588,77.586166,F-07-01,D-0033,,,LT-8m-PCC,W-17,560078,KSPDB-SD07-D-0033-2330
P-002331,12.971746,77.585968,F-07-01,D-0033,,,LT-8m-PCC,W-87,560078,KSPDB-SD07-D-0033-2331
P-002332,12.971744,77.585963,F-07-01,D-0033,,,LT-8m-Steel,W-28,560078,KSPDB-SD07-D-0033-2332
P-002333,12.971834,77.585886,F-07-01,D-0033,,,LT-8m-PCC,W-53,560078,
P-002334,12.971397,77.586272,F-07-01,D-0033,,,LT-9m-PCC,W-61,560078,KSPDB-SD07-D-0033-2334
P-002335,12.971384,77.58647,F-07-01,D-0033,,,LT-9m-PCC,W-91,560078,KSPDB-SD07-D-0033-2335
P-002336,12.971652,77.586084,F-07-01,D-0033,,,LT-8m-PCC,W-60,560078,KSPDB-SD07-D-0033-2336
P-002337,12.971556,77.585943,F-07-01,D-0033,,,LT-8m-PCC,W-27,560078,KSPDB-SD07-D-0033-2337
P-002338,12.971989,77.58599,F-07-01,D-0033,,,LT-8m-Steel,W-73,560078,KSPDB-SD07-D-0033-2338
P-002339,12.971773,77.586078,F-07-01,D-0033,,,LT-9m-PCC,W-93,560078,
P-002340,12.971654,77.585851,F-07-01,D-0033,,,LT-8m-Steel,W-81,560078,KSPDB-SD07-D-0033-2340
P-002341,12.971787,77.586237,F-07-01,D-0033,,,LT-9m-PCC,W-40,560078,KSPDB-SD07-D-0033-2341
P-002342,12.972184,77.585823,F-07-01,D-0033,,,LT-8m-Steel,W-18,560078,KSPDB-SD07-D-0033-2342
P-002343,12.972026,77.585767,F-07-01,D-0033,,,LT-8m-Steel,W-89,560078,KSPDB-SD07-D-0033-2343
P-002344,12.972045,77.585813,F-07-01,D-0033,,,LT-8m-Steel,W-86,560078,KSPDB-SD07-D-0033-2344
P-002345,12.971739,77.586188,F-07-01,D-0033,,,LT-8m-PCC,W-92,560078,KSPDB-SD07-D-0033-2345
P-002346,12.971693,77.586284,F-07-01,D-0033,,,LT-8m-Steel,W-65,560078,KSPDB-SD07-D-0033-2346
P-002347,12.972072,77.585581,F-07-01,D-0033,,,LT-9m-PCC,W-83,560078,KSPDB-SD07-D-0033-2347
P-002348,12.971981,77.585633,F-07-01,D-0033,,,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0033-2348
P-002349,12.972176,77.585811,F-07-01,D-0033,,,LT-8m-Steel,W-36,560078,KSPDB-SD07-D-0033-2349
P-002350,12.972049,77.585576,F-07-01,D-0033,,,LT-9m-PCC,W-15,560078,KSPDB-SD07-D-0033-2350
P-002351,12.971963,77.585559,F-07-01,D-0033,,,LT-9m-PCC,W-53,560078,KSPDB-SD07-D-0033-2351
P-002352,12.972068,77.585688,F-07-01,D-0033,,,LT-8m-Steel,W-43,,KSPDB-SD07-D-0033-2352
P-002353,12.9719,77.585667,F-07-01,D-0033,,,LT-8m-Steel,W-47,560078,KSPDB-SD07-D-0033-2353
P-002354,12.971803,77.585369,F-07-01,D-0033,,,LT-8m-Steel,W-26,560078,KSPDB-SD07-D-0033-2354
P-002355,12.972072,77.585612,F-07-01,D-0033,,,LT-8m-PCC,W-44,560078,KSPDB-SD07-D-0033-2355
P-002356,12.957421,77.594203,F-07-05,D-0034,,,LT-8m-Steel,W-94,560078,KSPDB-SD07-D-0034-2356
P-002357,12.957298,77.594024,F-07-05,D-0034,,,LT-8m-Steel,W-28,560078,
P-002358,12.957563,77.59422,F-07-05,D-0034,,,LT-8m-PCC,W-62,560078,
P-002359,12.957478,77.594287,F-07-05,D-0034,,,LT-9m-PCC,W-37,560078,KSPDB-SD07-D-0034-2359
P-002360,12.957458,77.59433,F-07-05,D-0034,,,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0034-2360
P-002361,12.957262,77.59406,F-07-05,D-0034,,,LT-9m-PCC,W-30,560078,KSPDB-SD07-D-0034-2361
P-002362,12.957488,77.594044,F-07-05,D-0034,,,LT-8m-PCC,W-45,560078,KSPDB-SD07-D-0034-2362
P-002363,12.957432,77.594438,F-07-05,D-0034,,,LT-8m-PCC,W-57,560078,KSPDB-SD07-D-0034-2363
P-002364,12.957614,77.594252,F-07-05,D-0034,,,LT-8m-Steel,W-27,560078,KSPDB-SD07-D-0034-2364
P-002365,12.957557,77.594321,F-07-05,D-0034,,,LT-8m-PCC,W-64,560078,KSPDB-SD07-D-0034-2365
P-002366,12.95745,77.593982,F-07-05,D-0034,,,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0034-2366
P-002367,12.95749,77.593872,F-07-05,D-0034,,,LT-8m-Steel,W-26,560078,KSPDB-SD07-D-0034-2367
P-002368,12.95752,77.594132,F-07-05,D-0034,,,LT-8m-Steel,W-54,560078,KSPDB-SD07-D-0034-2368
P-002369,12.957652,77.594391,F-07-05,D-0034,,,LT-9m-PCC,W-44,560078,KSPDB-SD07-D-0034-2369
P-002370,12.957614,77.594088,F-07-05,D-0034,,,LT-9m-PCC,W-96,560078,KSPDB-SD07-D-0034-2370
P-002371,12.957349,77.59398,F-07-05,D-0034,,,LT-8m-Steel,W-86,560078,KSPDB-SD07-D-0034-2371
P-002372,12.95778,77.594453,F-07-05,D-0034,,,LT-9m-PCC,W-76,560078,KSPDB-SD07-D-0034-2372
P-002373,12.95744,77.593998,F-07-05,D-0034,,,LT-8m-PCC,W-76,560078,KSPDB-SD07-D-0034-2373
P-002374,12.957419,77.594057,F-07-05,D-0034,,,LT-8m-PCC,W-43,560078,KSPDB-SD07-D-0034-2374
P-002375,12.957167,77.59406,F-07-05,D-0034,,,LT-8m-Steel,W-49,560078,
P-002376,12.957415,77.594026,F-07-05,D-0034,,,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0034-2376
P-002377,12.957961,77.594482,F-07-05,D-0034,,,LT-8m-PCC,W-41,560078,KSPDB-SD07-D-0034-2377
P-002378,12.957376,77.594028,F-07-05,D-0034,,,LT-9m-PCC,W-71,560078,KSPDB-SD07-D-0034-2378
P-002379,12.958154,77.59438,F-07-05,D-0034,,,LT-9m-PCC,W-35,560078,KSPDB-SD07-D-0034-2379
P-002380,12.958183,77.594579,F-07-05,D-0034,,,LT-8m-PCC,W-54,560078,
P-002381,12.957489,77.59395,F-07-05,D-0034,,,LT-8m-PCC,W-50,560078,KSPDB-SD07-D-0034-2381
P-002382,12.957975,77.59438,F-07-05,D-0034,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0034-2382
P-002383,12.958377,77.594581,F-07-05,D-0034,,,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0034-2383
P-002384,12.958413,77.594498,F-07-05,D-0034,,,LT-9m-PCC,W-23,560078,KSPDB-SD07-D-0034-2384
P-002385,12.958198,77.594727,F-07-05,D-0034,,,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0034-2385
P-002386,12.957379,77.594127,F-07-05,D-0034,,,LT-8m-Steel,W-42,560078,KSPDB-SD07-D-0034-2386
P-002387,12.958233,77.594389,F-07-05,D-0034,,,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0034-2387
P-002388,12.957274,77.594194,F-07-05,D-0034,,,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0034-2388
P-002389,12.958217,77.594444,F-07-05,D-0034,,,LT-9m-PCC,W-18,560078,KSPDB-SD07-D-0034-2389
P-002390,12.957398,77.594193,F-07-05,D-0034,,,LT-8m-PCC,W-71,560078,KSPDB-SD07-D-0034-2390
P-002391,12.958083,77.594203,F-07-05,D-0034,,,LT-8m-PCC,W-38,560078,KSPDB-SD07-D-0034-2391
P-002392,12.958235,77.59442,F-07-05,D-0034,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0034-2392
P-002393,12.958163,77.594251,F-07-05,D-0034,,,LT-8m-PCC,W-65,560078,KSPDB-SD07-D-0034-2393
P-002394,12.958192,77.594263,F-07-05,D-0034,,,LT-9m-PCC,W-13,560078,KSPDB-SD07-D-0034-2394
P-002395,12.958003,77.594218,F-07-05,D-0034,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0034-2395
P-002396,12.958329,77.594214,F-07-05,D-0034,,,LT-8m-PCC,W-23,,
P-002397,12.958,77.594175,F-07-05,D-0034,,,LT-8m-Steel,W-50,560078,KSPDB-SD07-D-0034-2397
P-002398,12.95822,77.594226,F-07-05,D-0034,,,LT-9m-PCC,W-27,560078,KSPDB-SD07-D-0034-2398
P-002399,12.958052,77.594322,F-07-05,D-0034,,,LT-8m-PCC,W-51,560078,KSPDB-SD07-D-0034-2399
P-002400,12.9584,77.594142,F-07-05,D-0034,,,LT-9m-PCC,W-88,560078,KSPDB-SD07-D-0034-2400
P-002401,12.958271,77.59404,F-07-05,D-0034,,,LT-9m-PCC,W-83,560078,KSPDB-SD07-D-0034-2401
P-002402,12.95842,77.594042,F-07-05,D-0034,,,LT-8m-Steel,W-93,560078,KSPDB-SD07-D-0034-2402
P-002403,12.958204,77.594062,F-07-05,D-0034,,,LT-8m-PCC,W-87,560078,
P-002404,12.958089,77.593958,F-07-05,D-0034,,,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0034-2404
P-002405,12.958324,77.593922,F-07-05,D-0034,,,LT-8m-PCC,W-45,560078,KSPDB-SD07-D-0034-2405
P-002406,12.958404,77.594116,F-07-05,D-0034,,,LT-9m-PCC,W-80,560078,KSPDB-SD07-D-0034-2406
P-002407,12.958468,77.593888,F-07-05,D-0034,,,LT-8m-Steel,W-36,560078,
P-002408,12.958438,77.593892,F-07-05,D-0034,,,LT-8m-PCC,W-72,560078,
P-002409,12.958204,77.593786,F-07-05,D-0034,,,LT-8m-PCC,W-65,560078,KSPDB-SD07-D-0034-2409
P-002410,12.958658,77.593707,F-07-05,D-0034,,,LT-8m-PCC,W-72,560078,KSPDB-SD07-D-0034-2410
P-002411,12.958597,77.593763,F-07-05,D-0034,,,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0034-2411
P-002412,12.958151,77.593608,F-07-05,D-0034,,,LT-8m-PCC,W-81,560078,KSPDB-SD07-D-0034-2412
P-002413,12.975863,77.602734,F-07-04,D-0035,,,LT-8m-PCC,W-61,560078,KSPDB-SD07-D-0035-2413
P-002414,12.976011,77.6026,F-07-04,D-0035,,,LT-9m-PCC,W-71,560078,KSPDB-SD07-D-0035-2414
P-002415,12.975921,77.602676,F-07-04,D-0035,,,LT-8m-Steel,W-10,560078,KSPDB-SD07-D-0035-2415
P-002416,12.976024,77.602545,F-07-04,D-0035,,,LT-8m-Steel,W-23,560078,KSPDB-SD07-D-0035-2416
P-002417,12.975877,77.602518,F-07-04,D-0035,,,LT-8m-Steel,W-95,560078,KSPDB-SD07-D-0035-2417
P-002418,12.975911,77.602524,F-07-04,D-0035,,,LT-8m-Steel,W-57,560078,KSPDB-SD07-D-0035-2418
P-002419,12.976016,77.602599,F-07-04,D-0035,,,LT-8m-PCC,W-99,560078,KSPDB-SD07-D-0035-2419
P-002420,12.976085,77.60281,F-07-04,D-0035,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0035-2420
P-002421,12.975733,77.602355,F-07-04,D-0035,,,LT-8m-PCC,W-16,560078,
P-002422,12.975679,77.60247,F-07-04,D-0035,,,LT-8m-PCC,W-88,560078,KSPDB-SD07-D-0035-2422
P-002423,12.976071,77.602558,F-07-04,D-0035,,,LT-9m-PCC,W-62,560078,KSPDB-SD07-D-0035-2423
P-002424,12.97616,77.602552,F-07-04,D-0035,,,LT-8m-PCC,W-89,560078,KSPDB-SD07-D-0035-2424
P-002425,12.976019,77.602365,F-07-04,D-0035,,,LT-9m-PCC,W-67,560078,KSPDB-SD07-D-0035-2425
P-002426,12.976241,77.602476,F-07-04,D-0035,,,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0035-2426
P-002427,12.976119,77.602665,F-07-04,D-0035,,,LT-9m-PCC,W-30,560078,KSPDB-SD07-D-0035-2427
P-002428,12.976334,77.602602,F-07-04,D-0035,,,LT-8m-Steel,W-58,560078,KSPDB-SD07-D-0035-2428
P-002429,12.976285,77.602687,F-07-04,D-0035,,,LT-8m-Steel,W-95,560078,
P-002430,12.976013,77.602337,F-07-04,D-0035,,,LT-9m-PCC,W-68,,KSPDB-SD07-D-0035-2430
P-002431,12.975929,77.602363,F-07-04,D-0035,,,LT-8m-Steel,W-49,560078,KSPDB-SD07-D-0035-2431
P-002432,12.976029,77.602458,F-07-04,D-0035,,,LT-8m-Steel,W-33,560078,KSPDB-SD07-D-0035-2432
P-002433,12.975963,77.602436,F-07-04,D-0035,,,LT-9m-PCC,W-53,560078,
P-002434,12.975889,77.602636,F-07-04,D-0035,,,LT-8m-PCC,W-86,560078,KSPDB-SD07-D-0035-2434
P-002435,12.975995,77.602471,F-07-04,D-0035,,,LT-9m-PCC,W-34,560078,KSPDB-SD07-D-0035-2435
P-002436,12.976048,77.602367,F-07-04,D-0035,,,LT-9m-PCC,W-59,560078,KSPDB-SD07-D-0035-2436
P-002437,12.976144,77.602538,F-07-04,D-0035,,,LT-8m-Steel,W-29,560078,KSPDB-SD07-D-0035-2437
P-002438,12.976066,77.60264,F-07-04,D-0035,,,LT-8m-PCC,W-25,560078,KSPDB-SD07-D-0035-2438
P-002439,12.976306,77.602626,F-07-04,D-0035,,,LT-8m-Steel,W-76,560078,KSPDB-SD07-D-0035-2439
P-002440,12.975851,77.602341,F-07-04,D-0035,,,LT-8m-PCC,W-42,560078,KSPDB-SD07-D-0035-2440
P-002441,12.975903,77.602387,F-07-04,D-0035,,,LT-9m-PCC,W-10,560078,KSPDB-SD07-D-0035-2441
P-002442,12.976318,77.602599,F-07-04,D-0035,,,LT-9m-PCC,W-54,560078,KSPDB-SD07-D-0035-2442
P-002443,12.976369,77.602449,F-07-04,D-0035,,,LT-8m-PCC,W-21,560078,KSPDB-SD07-D-0035-2443
P-002444,12.976126,77.602426,F-07-04,D-0035,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0035-2444
P-002445,12.976058,77.60224,F-07-04,D-0035,,,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0035-2445
P-002446,12.976177,77.602743,F-07-04,D-0035,,,LT-8m-PCC,W-16,560078,KSPDB-SD07-D-0035-2446
P-002447,12.976036,77.602631,F-07-04,D-0035,,,LT-9m-PCC,W-69,560078,
P-002448,12.976229,77.602428,F-07-04,D-0035,,,LT-8m-PCC,W-87,,KSPDB-SD07-D-0035-2448
P-002449,12.976076,77.602293,F-07-04,D-0035,,,LT-8m-PCC,W-92,560078,KSPDB-SD07-D-0035-2449
P-002450,12.975892,77.602139,F-07-04,D-0035,,,LT-8m-Steel,W-85,560078,KSPDB-SD07-D-0035-2450
P-002451,12.976067,77.602241,F-07-04,D-0035,,,LT-8m-PCC,W-83,560078,KSPDB-SD07-D-0035-2451
P-002452,12.976398,77.602283,F-07-04,D-0035,,,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0035-2452
P-002453,12.975763,77.602284,F-07-04,D-0035,,,LT-8m-Steel,W-89,560078,
P-002454,12.976036,77.602199,F-07-04,D-0035,,,LT-8m-Steel,W-85,560078,KSPDB-SD07-D-0035-2454
P-002455,12.975887,77.602312,F-07-04,D-0035,,,LT-9m-PCC,W-86,560078,KSPDB-SD07-D-0035-2455
P-002456,12.976116,77.602137,F-07-04,D-0035,,,LT-8m-Steel,W-66,560078,KSPDB-SD07-D-0035-2456
P-002457,12.976169,77.602028,F-07-04,D-0035,,,LT-8m-Steel,W-10,560078,KSPDB-SD07-D-0035-2457
P-002458,12.975961,77.601944,F-07-04,D-0035,,,LT-8m-Steel,W-10,560078,KSPDB-SD07-D-0035-2458
P-002459,12.976097,77.602233,F-07-04,D-0035,,,LT-8m-PCC,W-41,560078,KSPDB-SD07-D-0035-2459
P-002460,12.976071,77.601883,F-07-04,D-0035,,,LT-8m-PCC,W-89,560078,KSPDB-SD07-D-0035-2460
P-002461,12.97616,77.601824,F-07-04,D-0035,,,LT-9m-PCC,W-66,560078,KSPDB-SD07-D-0035-2461
P-002462,12.976089,77.601851,F-07-04,D-0035,,,LT-8m-Steel,W-47,560078,
P-002463,12.976136,77.601935,F-07-04,D-0035,,,LT-9m-PCC,W-74,560078,KSPDB-SD07-D-0035-2463
P-002464,12.976003,77.602005,F-07-04,D-0035,,,LT-8m-PCC,W-36,560078,
P-002465,12.976089,77.601795,F-07-04,D-0035,,,LT-8m-Steel,W-56,560078,KSPDB-SD07-D-0035-2465
P-002466,12.975919,77.601881,F-07-04,D-0035,,,LT-8m-PCC,W-86,560078,KSPDB-SD07-D-0035-2466
P-002467,12.976117,77.601712,F-07-04,D-0035,,,LT-8m-PCC,W-83,560078,KSPDB-SD07-D-0035-2467
P-002468,12.976015,77.601907,F-07-04,D-0035,,,LT-8m-PCC,W-85,560078,KSPDB-SD07-D-0035-2468
P-002469,12.975927,77.601881,F-07-04,D-0035,,,LT-9m-PCC,W-31,560078,KSPDB-SD07-D-0035-2469
P-002470,12.976235,77.601968,F-07-04,D-0035,,,LT-8m-PCC,W-63,560078,KSPDB-SD07-D-0035-2470
P-002471,12.976093,77.601872,F-07-04,D-0035,,,LT-9m-PCC,W-22,560078,KSPDB-SD07-D-0035-2471
P-002472,12.975992,77.601903,F-07-04,D-0035,,,LT-8m-Steel,W-94,560078,KSPDB-SD07-D-0035-2472
P-002473,12.975925,77.601795,F-07-04,D-0035,,,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0035-2473
P-002474,12.975989,77.601782,F-07-04,D-0035,,,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0035-2474
P-002475,12.976104,77.601907,F-07-04,D-0035,,,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0035-2475
P-002476,12.975939,77.601778,F-07-04,D-0035,,,LT-8m-Steel,W-79,560078,KSPDB-SD07-D-0035-2476
P-002477,12.975985,77.601636,F-07-04,D-0035,,,LT-8m-PCC,W-49,560078,KSPDB-SD07-D-0035-2477
P-002478,12.976019,77.601807,F-07-04,D-0035,,,LT-8m-PCC,W-28,560078,KSPDB-SD07-D-0035-2478
P-002479,12.975896,77.601606,F-07-04,D-0035,,,LT-8m-PCC,W-76,560078,KSPDB-SD07-D-0035-2479
P-002480,12.975809,77.601661,F-07-04,D-0035,,,LT-8m-Steel,W-13,560078,KSPDB-SD07-D-0035-2480
P-002481,12.975937,77.601696,F-07-04,D-0035,,,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0035-2481
P-002482,12.976121,77.601538,F-07-04,D-0035,,,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0035-2482
P-002483,12.975764,77.601522,F-07-04,D-0035,,,LT-8m-PCC,W-13,560078,KSPDB-SD07-D-0035-2483
P-002484,12.975917,77.601546,F-07-04,D-0035,,,LT-9m-PCC,W-90,560078,KSPDB-SD07-D-0035-2484
P-002485,12.975937,77.601417,F-07-04,D-0035,,,LT-8m-PCC,W-87,560078,KSPDB-SD07-D-0035-2485
P-002486,12.975962,77.601265,F-07-04,D-0035,,,LT-9m-PCC,W-50,560078,KSPDB-SD07-D-0035-2486
P-002487,12.975926,77.601317,F-07-04,D-0035,,,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0035-2487
P-002488,12.976018,77.601657,F-07-04,D-0035,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0035-2488
P-002489,12.97604,77.601393,F-07-04,D-0035,,,LT-8m-Steel,W-20,560078,KSPDB-SD07-D-0035-2489
P-002490,12.97579,77.601298,F-07-04,D-0035,,,LT-8m-Steel,W-11,560078,KSPDB-SD07-D-0035-2490
P-002491,12.97589,77.601305,F-07-04,D-0035,,,LT-8m-Steel,W-56,,
P-002492,12.976102,77.60141,F-07-04,D-0035,,,LT-8m-PCC,W-48,560078,KSPDB-SD07-D-0035-2492
P-002493,12.975951,77.601468,F-07-04,D-0035,,,LT-8m-Steel,W-48,560078,KSPDB-SD07-D-0035-2493
P-002494,12.975833,77.601189,F-07-04,D-0035,,,LT-8m-Steel,W-51,560078,
P-002495,12.975837,77.601152,F-07-04,D-0035,,,LT-8m-Steel,W-51,560078,KSPDB-SD07-D-0035-2495
P-002496,12.976141,77.601322,F-07-04,D-0035,,,LT-8m-Steel,W-18,560078,KSPDB-SD07-D-0035-2496
P-002497,12.975712,77.60117,F-07-04,D-0035,,,LT-8m-Steel,W-61,560078,KSPDB-SD07-D-0035-2497
P-002498,12.976119,77.601411,F-07-04,D-0035,,,LT-8m-Steel,W-65,560078,
P-002499,12.975776,77.601286,F-07-04,D-0035,,,LT-8m-Steel,W-31,560078,KSPDB-SD07-D-0035-2499
P-002500,12.975717,77.601426,F-07-04,D-0035,,,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0035-2500
P-002501,12.976244,77.601219,F-07-04,D-0035,,,LT-8m-PCC,W-97,560078,KSPDB-SD07-D-0035-2501
P-002502,12.9761,77.60126,F-07-04,D-0035,,,LT-9m-PCC,W-65,560078,KSPDB-SD07-D-0035-2502
P-002503,12.976159,77.60107,F-07-04,D-0035,,,LT-8m-PCC,W-73,560078,KSPDB-SD07-D-0035-2503
P-002504,12.982523,77.577294,F-07-02,D-0036,,,LT-8m-PCC,W-56,560078,KSPDB-SD07-D-0036-2504
P-002505,12.982365,77.57714,F-07-02,D-0036,,,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0036-2505
